Timestamp,Price
13.12.2017 02:15 - 13.12.2017 02:30,N/A
13.12.2017 02:30 - 13.12.2017 02:45,N/A
13.12.2017 02:45 - 13.12.2017 03:00,N/A
13.12.2017 03:00 - 13.12.2017 03:15,N/A
13.12.2017 03:15 - 13.12.2017 03:30,N/A
13.12.2017 03:30 - 13.12.2017 03:45,N/A
13.12.2017 03:45 - 13.12.2017 04:00,N/A
13.12.2017 04:00 - 13.12.2017 04:15,N/A
13.12.2017 04:15 - 13.12.2017 04:30,N/A
13.12.2017 04:30 - 13.12.2017 04:45,N/A
13.12.2017 04:45 - 13.12.2017 05:00,N/A
13.12.2017 05:00 - 13.12.2017 05:15,N/A
13.12.2017 05:15 - 13.12.2017 05:30,N/A
13.12.2017 05:30 - 13.12.2017 05:45,N/A
13.12.2017 05:45 - 13.12.2017 06:00,N/A
13.12.2017 06:00 - 13.12.2017 06:15,N/A
13.12.2017 06:15 - 13.12.2017 06:30,N/A
13.12.2017 06:30 - 13.12.2017 06:45,N/A
13.12.2017 06:45 - 13.12.2017 07:00,N/A
13.12.2017 07:00 - 13.12.2017 07:15,N/A
13.12.2017 07:15 - 13.12.2017 07:30,N/A
13.12.2017 07:30 - 13.12.2017 07:45,N/A
13.12.2017 07:45 - 13.12.2017 08:00,N/A
13.12.2017 08:00 - 13.12.2017 08:15,N/A
13.12.2017 08:15 - 13.12.2017 08:30,N/A
13.12.2017 08:30 - 13.12.2017 08:45,N/A
13.12.2017 08:45 - 13.12.2017 09:00,N/A
13.12.2017 09:00 - 13.12.2017 09:15,N/A
13.12.2017 09:15 - 13.12.2017 09:30,N/A
13.12.2017 09:30 - 13.12.2017 09:45,N/A
13.12.2017 09:45 - 13.12.2017 10:00,N/A
13.12.2017 10:00 - 13.12.2017 10:15,N/A
13.12.2017 10:15 - 13.12.2017 10:30,N/A
13.12.2017 10:30 - 13.12.2017 10:45,N/A
13.12.2017 10:45 - 13.12.2017 11:00,N/A
13.12.2017 11:00 - 13.12.2017 11:15,N/A
13.12.2017 11:15 - 13.12.2017 11:30,N/A
13.12.2017 11:30 - 13.12.2017 11:45,N/A
13.12.2017 11:45 - 13.12.2017 12:00,N/A
13.12.2017 12:00 - 13.12.2017 12:15,N/A
13.12.2017 12:15 - 13.12.2017 12:30,N/A
13.12.2017 12:30 - 13.12.2017 12:45,N/A
13.12.2017 12:45 - 13.12.2017 13:00,N/A
13.12.2017 13:00 - 13.12.2017 13:15,N/A
13.12.2017 13:15 - 13.12.2017 13:30,N/A
13.12.2017 13:30 - 13.12.2017 13:45,N/A
13.12.2017 13:45 - 13.12.2017 14:00,N/A
13.12.2017 14:00 - 13.12.2017 14:15,N/A
13.12.2017 14:15 - 13.12.2017 14:30,N/A
13.12.2017 14:30 - 13.12.2017 14:45,N/A
13.12.2017 14:45 - 13.12.2017 15:00,N/A
13.12.2017 15:00 - 13.12.2017 15:15,N/A
13.12.2017 15:15 - 13.12.2017 15:30,N/A
13.12.2017 15:30 - 13.12.2017 15:45,N/A
13.12.2017 15:45 - 13.12.2017 16:00,N/A
13.12.2017 16:00 - 13.12.2017 16:15,N/A
13.12.2017 16:15 - 13.12.2017 16:30,N/A
13.12.2017 16:30 - 13.12.2017 16:45,N/A
13.12.2017 16:45 - 13.12.2017 17:00,N/A
13.12.2017 17:00 - 13.12.2017 17:15,N/A
13.12.2017 17:15 - 13.12.2017 17:30,N/A
13.12.2017 17:30 - 13.12.2017 17:45,N/A
13.12.2017 17:45 - 13.12.2017 18:00,N/A
13.12.2017 18:00 - 13.12.2017 18:15,N/A
13.12.2017 18:15 - 13.12.2017 18:30,N/A
13.12.2017 18:30 - 13.12.2017 18:45,N/A
13.12.2017 18:45 - 13.12.2017 19:00,N/A
13.12.2017 19:00 - 13.12.2017 19:15,N/A
13.12.2017 19:15 - 13.12.2017 19:30,N/A
13.12.2017 19:30 - 13.12.2017 19:45,N/A
13.12.2017 19:45 - 13.12.2017 20:00,N/A
13.12.2017 20:00 - 13.12.2017 20:15,N/A
13.12.2017 20:15 - 13.12.2017 20:30,N/A
13.12.2017 20:30 - 13.12.2017 20:45,N/A
13.12.2017 20:45 - 13.12.2017 21:00,N/A
13.12.2017 21:00 - 13.12.2017 21:15,N/A
13.12.2017 21:15 - 13.12.2017 21:30,N/A
13.12.2017 21:30 - 13.12.2017 21:45,N/A
13.12.2017 21:45 - 13.12.2017 22:00,N/A
13.12.2017 22:00 - 13.12.2017 22:15,N/A
13.12.2017 22:15 - 13.12.2017 22:30,N/A
13.12.2017 22:30 - 13.12.2017 22:45,N/A
13.12.2017 22:45 - 13.12.2017 23:00,N/A
13.12.2017 23:00 - 13.12.2017 23:15,N/A
13.12.2017 23:15 - 13.12.2017 23:30,N/A
13.12.2017 23:30 - 13.12.2017 23:45,N/A
13.12.2017 23:45 - 14.12.2017 00:00,N/A
14.12.2017 00:00 - 14.12.2017 00:15,N/A
14.12.2017 00:15 - 14.12.2017 00:30,N/A
14.12.2017 00:30 - 14.12.2017 00:45,N/A
14.12.2017 00:45 - 14.12.2017 01:00,N/A
14.12.2017 01:00 - 14.12.2017 01:15,N/A
14.12.2017 01:15 - 14.12.2017 01:30,N/A
14.12.2017 01:30 - 14.12.2017 01:45,N/A
14.12.2017 01:45 - 14.12.2017 02:00,N/A
14.12.2017 02:00 - 14.12.2017 02:15,N/A
14.12.2017 02:15 - 14.12.2017 02:30,N/A
14.12.2017 02:30 - 14.12.2017 02:45,N/A
14.12.2017 02:45 - 14.12.2017 03:00,N/A
14.12.2017 03:00 - 14.12.2017 03:15,N/A
14.12.2017 03:15 - 14.12.2017 03:30,N/A
14.12.2017 03:30 - 14.12.2017 03:45,N/A
14.12.2017 03:45 - 14.12.2017 04:00,N/A
14.12.2017 04:00 - 14.12.2017 04:15,N/A
14.12.2017 04:15 - 14.12.2017 04:30,N/A
14.12.2017 04:30 - 14.12.2017 04:45,N/A
14.12.2017 04:45 - 14.12.2017 05:00,N/A
14.12.2017 05:00 - 14.12.2017 05:15,N/A
14.12.2017 05:15 - 14.12.2017 05:30,N/A
14.12.2017 05:30 - 14.12.2017 05:45,N/A
14.12.2017 05:45 - 14.12.2017 06:00,N/A
14.12.2017 06:00 - 14.12.2017 06:15,N/A
14.12.2017 06:15 - 14.12.2017 06:30,N/A
14.12.2017 06:30 - 14.12.2017 06:45,N/A
14.12.2017 06:45 - 14.12.2017 07:00,N/A
14.12.2017 07:00 - 14.12.2017 07:15,N/A
14.12.2017 07:15 - 14.12.2017 07:30,N/A
14.12.2017 07:30 - 14.12.2017 07:45,N/A
14.12.2017 07:45 - 14.12.2017 08:00,N/A
14.12.2017 08:00 - 14.12.2017 08:15,N/A
14.12.2017 08:15 - 14.12.2017 08:30,N/A
14.12.2017 08:30 - 14.12.2017 08:45,N/A
14.12.2017 08:45 - 14.12.2017 09:00,N/A
14.12.2017 09:00 - 14.12.2017 09:15,N/A
14.12.2017 09:15 - 14.12.2017 09:30,N/A
14.12.2017 09:30 - 14.12.2017 09:45,N/A
14.12.2017 09:45 - 14.12.2017 10:00,N/A
14.12.2017 10:00 - 14.12.2017 10:15,N/A
14.12.2017 10:15 - 14.12.2017 10:30,N/A
14.12.2017 10:30 - 14.12.2017 10:45,N/A
14.12.2017 10:45 - 14.12.2017 11:00,N/A
14.12.2017 11:00 - 14.12.2017 11:15,N/A
14.12.2017 11:15 - 14.12.2017 11:30,N/A
14.12.2017 11:30 - 14.12.2017 11:45,N/A
14.12.2017 11:45 - 14.12.2017 12:00,N/A
14.12.2017 12:00 - 14.12.2017 12:15,N/A
14.12.2017 12:15 - 14.12.2017 12:30,N/A
14.12.2017 12:30 - 14.12.2017 12:45,N/A
14.12.2017 12:45 - 14.12.2017 13:00,N/A
14.12.2017 13:00 - 14.12.2017 13:15,N/A
14.12.2017 13:15 - 14.12.2017 13:30,N/A
14.12.2017 13:30 - 14.12.2017 13:45,N/A
14.12.2017 13:45 - 14.12.2017 14:00,N/A
14.12.2017 14:00 - 14.12.2017 14:15,N/A
14.12.2017 14:15 - 14.12.2017 14:30,N/A
14.12.2017 14:30 - 14.12.2017 14:45,N/A
14.12.2017 14:45 - 14.12.2017 15:00,N/A
14.12.2017 15:00 - 14.12.2017 15:15,N/A
14.12.2017 15:15 - 14.12.2017 15:30,N/A
14.12.2017 15:30 - 14.12.2017 15:45,N/A
14.12.2017 15:45 - 14.12.2017 16:00,N/A
14.12.2017 16:00 - 14.12.2017 16:15,N/A
14.12.2017 16:15 - 14.12.2017 16:30,N/A
14.12.2017 16:30 - 14.12.2017 16:45,N/A
14.12.2017 16:45 - 14.12.2017 17:00,N/A
14.12.2017 17:00 - 14.12.2017 17:15,N/A
14.12.2017 17:15 - 14.12.2017 17:30,N/A
14.12.2017 17:30 - 14.12.2017 17:45,N/A
14.12.2017 17:45 - 14.12.2017 18:00,N/A
14.12.2017 18:00 - 14.12.2017 18:15,N/A
14.12.2017 18:15 - 14.12.2017 18:30,N/A
14.12.2017 18:30 - 14.12.2017 18:45,N/A
14.12.2017 18:45 - 14.12.2017 19:00,N/A
14.12.2017 19:00 - 14.12.2017 19:15,N/A
14.12.2017 19:15 - 14.12.2017 19:30,N/A
14.12.2017 19:30 - 14.12.2017 19:45,N/A
14.12.2017 19:45 - 14.12.2017 20:00,N/A
14.12.2017 20:00 - 14.12.2017 20:15,N/A
14.12.2017 20:15 - 14.12.2017 20:30,N/A
14.12.2017 20:30 - 14.12.2017 20:45,N/A
14.12.2017 20:45 - 14.12.2017 21:00,N/A
14.12.2017 21:00 - 14.12.2017 21:15,N/A
14.12.2017 21:15 - 14.12.2017 21:30,N/A
14.12.2017 21:30 - 14.12.2017 21:45,N/A
14.12.2017 21:45 - 14.12.2017 22:00,N/A
14.12.2017 22:00 - 14.12.2017 22:15,N/A
14.12.2017 22:15 - 14.12.2017 22:30,N/A
14.12.2017 22:30 - 14.12.2017 22:45,N/A
14.12.2017 22:45 - 14.12.2017 23:00,N/A
14.12.2017 23:00 - 14.12.2017 23:15,N/A
14.12.2017 23:15 - 14.12.2017 23:30,N/A
14.12.2017 23:30 - 14.12.2017 23:45,N/A
14.12.2017 23:45 - 15.12.2017 00:00,N/A
15.12.2017 00:00 - 15.12.2017 00:15,N/A
15.12.2017 00:15 - 15.12.2017 00:30,N/A
15.12.2017 00:30 - 15.12.2017 00:45,N/A
15.12.2017 00:45 - 15.12.2017 01:00,N/A
15.12.2017 01:00 - 15.12.2017 01:15,N/A
15.12.2017 01:15 - 15.12.2017 01:30,N/A
15.12.2017 01:30 - 15.12.2017 01:45,N/A
15.12.2017 01:45 - 15.12.2017 02:00,N/A
15.12.2017 02:00 - 15.12.2017 02:15,N/A
15.12.2017 02:15 - 15.12.2017 02:30,N/A
15.12.2017 02:30 - 15.12.2017 02:45,N/A
15.12.2017 02:45 - 15.12.2017 03:00,N/A
15.12.2017 03:00 - 15.12.2017 03:15,N/A
15.12.2017 03:15 - 15.12.2017 03:30,N/A
15.12.2017 03:30 - 15.12.2017 03:45,N/A
15.12.2017 03:45 - 15.12.2017 04:00,N/A
15.12.2017 04:00 - 15.12.2017 04:15,N/A
15.12.2017 04:15 - 15.12.2017 04:30,N/A
15.12.2017 04:30 - 15.12.2017 04:45,N/A
15.12.2017 04:45 - 15.12.2017 05:00,N/A
15.12.2017 05:00 - 15.12.2017 05:15,N/A
15.12.2017 05:15 - 15.12.2017 05:30,N/A
15.12.2017 05:30 - 15.12.2017 05:45,N/A
15.12.2017 05:45 - 15.12.2017 06:00,N/A
15.12.2017 06:00 - 15.12.2017 06:15,N/A
15.12.2017 06:15 - 15.12.2017 06:30,N/A
15.12.2017 06:30 - 15.12.2017 06:45,N/A
15.12.2017 06:45 - 15.12.2017 07:00,N/A
15.12.2017 07:00 - 15.12.2017 07:15,N/A
15.12.2017 07:15 - 15.12.2017 07:30,N/A
15.12.2017 07:30 - 15.12.2017 07:45,N/A
15.12.2017 07:45 - 15.12.2017 08:00,N/A
15.12.2017 08:00 - 15.12.2017 08:15,N/A
15.12.2017 08:15 - 15.12.2017 08:30,N/A
15.12.2017 08:30 - 15.12.2017 08:45,N/A
15.12.2017 08:45 - 15.12.2017 09:00,N/A
15.12.2017 09:00 - 15.12.2017 09:15,N/A
15.12.2017 09:15 - 15.12.2017 09:30,N/A
15.12.2017 09:30 - 15.12.2017 09:45,N/A
15.12.2017 09:45 - 15.12.2017 10:00,N/A
15.12.2017 10:00 - 15.12.2017 10:15,N/A
15.12.2017 10:15 - 15.12.2017 10:30,N/A
15.12.2017 10:30 - 15.12.2017 10:45,N/A
15.12.2017 10:45 - 15.12.2017 11:00,N/A
15.12.2017 11:00 - 15.12.2017 11:15,N/A
15.12.2017 11:15 - 15.12.2017 11:30,N/A
15.12.2017 11:30 - 15.12.2017 11:45,N/A
15.12.2017 11:45 - 15.12.2017 12:00,N/A
15.12.2017 12:00 - 15.12.2017 12:15,N/A
15.12.2017 12:15 - 15.12.2017 12:30,N/A
15.12.2017 12:30 - 15.12.2017 12:45,N/A
15.12.2017 12:45 - 15.12.2017 13:00,N/A
15.12.2017 13:00 - 15.12.2017 13:15,N/A
15.12.2017 13:15 - 15.12.2017 13:30,N/A
15.12.2017 13:30 - 15.12.2017 13:45,N/A
15.12.2017 13:45 - 15.12.2017 14:00,N/A
15.12.2017 14:00 - 15.12.2017 14:15,N/A
15.12.2017 14:15 - 15.12.2017 14:30,N/A
15.12.2017 14:30 - 15.12.2017 14:45,N/A
15.12.2017 14:45 - 15.12.2017 15:00,N/A
15.12.2017 15:00 - 15.12.2017 15:15,N/A
15.12.2017 15:15 - 15.12.2017 15:30,N/A
15.12.2017 15:30 - 15.12.2017 15:45,N/A
15.12.2017 15:45 - 15.12.2017 16:00,N/A
15.12.2017 16:00 - 15.12.2017 16:15,N/A
15.12.2017 16:15 - 15.12.2017 16:30,N/A
15.12.2017 16:30 - 15.12.2017 16:45,N/A
15.12.2017 16:45 - 15.12.2017 17:00,N/A
15.12.2017 17:00 - 15.12.2017 17:15,N/A
15.12.2017 17:15 - 15.12.2017 17:30,N/A
15.12.2017 17:30 - 15.12.2017 17:45,N/A
15.12.2017 17:45 - 15.12.2017 18:00,N/A
15.12.2017 18:00 - 15.12.2017 18:15,N/A
15.12.2017 18:15 - 15.12.2017 18:30,N/A
15.12.2017 18:30 - 15.12.2017 18:45,N/A
15.12.2017 18:45 - 15.12.2017 19:00,N/A
15.12.2017 19:00 - 15.12.2017 19:15,N/A
15.12.2017 19:15 - 15.12.2017 19:30,N/A
15.12.2017 19:30 - 15.12.2017 19:45,N/A
15.12.2017 19:45 - 15.12.2017 20:00,N/A
15.12.2017 20:00 - 15.12.2017 20:15,N/A
15.12.2017 20:15 - 15.12.2017 20:30,N/A
15.12.2017 20:30 - 15.12.2017 20:45,N/A
15.12.2017 20:45 - 15.12.2017 21:00,N/A
15.12.2017 21:00 - 15.12.2017 21:15,N/A
15.12.2017 21:15 - 15.12.2017 21:30,N/A
15.12.2017 21:30 - 15.12.2017 21:45,N/A
15.12.2017 21:45 - 15.12.2017 22:00,N/A
15.12.2017 22:00 - 15.12.2017 22:15,N/A
15.12.2017 22:15 - 15.12.2017 22:30,N/A
15.12.2017 22:30 - 15.12.2017 22:45,N/A
15.12.2017 22:45 - 15.12.2017 23:00,N/A
15.12.2017 23:00 - 15.12.2017 23:15,N/A
15.12.2017 23:15 - 15.12.2017 23:30,N/A
15.12.2017 23:30 - 15.12.2017 23:45,N/A
15.12.2017 23:45 - 16.12.2017 00:00,N/A
16.12.2017 00:00 - 16.12.2017 00:15,N/A
16.12.2017 00:15 - 16.12.2017 00:30,N/A
16.12.2017 00:30 - 16.12.2017 00:45,N/A
16.12.2017 00:45 - 16.12.2017 01:00,N/A
16.12.2017 01:00 - 16.12.2017 01:15,N/A
16.12.2017 01:15 - 16.12.2017 01:30,N/A
16.12.2017 01:30 - 16.12.2017 01:45,N/A
16.12.2017 01:45 - 16.12.2017 02:00,N/A
16.12.2017 02:00 - 16.12.2017 02:15,N/A
16.12.2017 02:15 - 16.12.2017 02:30,N/A
16.12.2017 02:30 - 16.12.2017 02:45,N/A
16.12.2017 02:45 - 16.12.2017 03:00,N/A
16.12.2017 03:00 - 16.12.2017 03:15,N/A
16.12.2017 03:15 - 16.12.2017 03:30,N/A
16.12.2017 03:30 - 16.12.2017 03:45,N/A
16.12.2017 03:45 - 16.12.2017 04:00,N/A
16.12.2017 04:00 - 16.12.2017 04:15,N/A
16.12.2017 04:15 - 16.12.2017 04:30,N/A
16.12.2017 04:30 - 16.12.2017 04:45,N/A
16.12.2017 04:45 - 16.12.2017 05:00,N/A
16.12.2017 05:00 - 16.12.2017 05:15,N/A
16.12.2017 05:15 - 16.12.2017 05:30,N/A
16.12.2017 05:30 - 16.12.2017 05:45,N/A
16.12.2017 05:45 - 16.12.2017 06:00,N/A
16.12.2017 06:00 - 16.12.2017 06:15,N/A
16.12.2017 06:15 - 16.12.2017 06:30,N/A
16.12.2017 06:30 - 16.12.2017 06:45,N/A
16.12.2017 06:45 - 16.12.2017 07:00,N/A
16.12.2017 07:00 - 16.12.2017 07:15,N/A
16.12.2017 07:15 - 16.12.2017 07:30,N/A
16.12.2017 07:30 - 16.12.2017 07:45,N/A
16.12.2017 07:45 - 16.12.2017 08:00,N/A
16.12.2017 08:00 - 16.12.2017 08:15,N/A
16.12.2017 08:15 - 16.12.2017 08:30,N/A
16.12.2017 08:30 - 16.12.2017 08:45,N/A
16.12.2017 08:45 - 16.12.2017 09:00,N/A
16.12.2017 09:00 - 16.12.2017 09:15,N/A
16.12.2017 09:15 - 16.12.2017 09:30,N/A
16.12.2017 09:30 - 16.12.2017 09:45,N/A
16.12.2017 09:45 - 16.12.2017 10:00,N/A
16.12.2017 10:00 - 16.12.2017 10:15,N/A
16.12.2017 10:15 - 16.12.2017 10:30,N/A
16.12.2017 10:30 - 16.12.2017 10:45,N/A
16.12.2017 10:45 - 16.12.2017 11:00,N/A
16.12.2017 11:00 - 16.12.2017 11:15,N/A
16.12.2017 11:15 - 16.12.2017 11:30,N/A
16.12.2017 11:30 - 16.12.2017 11:45,N/A
16.12.2017 11:45 - 16.12.2017 12:00,N/A
16.12.2017 12:00 - 16.12.2017 12:15,N/A
16.12.2017 12:15 - 16.12.2017 12:30,N/A
16.12.2017 12:30 - 16.12.2017 12:45,N/A
16.12.2017 12:45 - 16.12.2017 13:00,N/A
16.12.2017 13:00 - 16.12.2017 13:15,N/A
16.12.2017 13:15 - 16.12.2017 13:30,N/A
16.12.2017 13:30 - 16.12.2017 13:45,N/A
16.12.2017 13:45 - 16.12.2017 14:00,N/A
16.12.2017 14:00 - 16.12.2017 14:15,N/A
16.12.2017 14:15 - 16.12.2017 14:30,N/A
16.12.2017 14:30 - 16.12.2017 14:45,N/A
16.12.2017 14:45 - 16.12.2017 15:00,N/A
16.12.2017 15:00 - 16.12.2017 15:15,N/A
16.12.2017 15:15 - 16.12.2017 15:30,N/A
16.12.2017 15:30 - 16.12.2017 15:45,N/A
16.12.2017 15:45 - 16.12.2017 16:00,N/A
16.12.2017 16:00 - 16.12.2017 16:15,N/A
16.12.2017 16:15 - 16.12.2017 16:30,N/A
16.12.2017 16:30 - 16.12.2017 16:45,N/A
16.12.2017 16:45 - 16.12.2017 17:00,N/A
16.12.2017 17:00 - 16.12.2017 17:15,N/A
16.12.2017 17:15 - 16.12.2017 17:30,N/A
16.12.2017 17:30 - 16.12.2017 17:45,N/A
16.12.2017 17:45 - 16.12.2017 18:00,N/A
16.12.2017 18:00 - 16.12.2017 18:15,N/A
16.12.2017 18:15 - 16.12.2017 18:30,N/A
16.12.2017 18:30 - 16.12.2017 18:45,N/A
16.12.2017 18:45 - 16.12.2017 19:00,N/A
16.12.2017 19:00 - 16.12.2017 19:15,N/A
16.12.2017 19:15 - 16.12.2017 19:30,N/A
16.12.2017 19:30 - 16.12.2017 19:45,N/A
16.12.2017 19:45 - 16.12.2017 20:00,N/A
16.12.2017 20:00 - 16.12.2017 20:15,N/A
16.12.2017 20:15 - 16.12.2017 20:30,N/A
16.12.2017 20:30 - 16.12.2017 20:45,N/A
16.12.2017 20:45 - 16.12.2017 21:00,N/A
16.12.2017 21:00 - 16.12.2017 21:15,N/A
16.12.2017 21:15 - 16.12.2017 21:30,N/A
16.12.2017 21:30 - 16.12.2017 21:45,N/A
16.12.2017 21:45 - 16.12.2017 22:00,N/A
16.12.2017 22:00 - 16.12.2017 22:15,N/A
16.12.2017 22:15 - 16.12.2017 22:30,N/A
16.12.2017 22:30 - 16.12.2017 22:45,N/A
16.12.2017 22:45 - 16.12.2017 23:00,N/A
16.12.2017 23:00 - 16.12.2017 23:15,N/A
16.12.2017 23:15 - 16.12.2017 23:30,N/A
16.12.2017 23:30 - 16.12.2017 23:45,N/A
16.12.2017 23:45 - 17.12.2017 00:00,N/A
17.12.2017 00:00 - 17.12.2017 00:15,N/A
17.12.2017 00:15 - 17.12.2017 00:30,N/A
17.12.2017 00:30 - 17.12.2017 00:45,N/A
17.12.2017 00:45 - 17.12.2017 01:00,N/A
17.12.2017 01:00 - 17.12.2017 01:15,N/A
17.12.2017 01:15 - 17.12.2017 01:30,N/A
17.12.2017 01:30 - 17.12.2017 01:45,N/A
17.12.2017 01:45 - 17.12.2017 02:00,N/A
17.12.2017 02:00 - 17.12.2017 02:15,N/A
17.12.2017 02:15 - 17.12.2017 02:30,N/A
17.12.2017 02:30 - 17.12.2017 02:45,N/A
17.12.2017 02:45 - 17.12.2017 03:00,N/A
17.12.2017 03:00 - 17.12.2017 03:15,N/A
17.12.2017 03:15 - 17.12.2017 03:30,N/A
17.12.2017 03:30 - 17.12.2017 03:45,N/A
17.12.2017 03:45 - 17.12.2017 04:00,N/A
17.12.2017 04:00 - 17.12.2017 04:15,N/A
17.12.2017 04:15 - 17.12.2017 04:30,N/A
17.12.2017 04:30 - 17.12.2017 04:45,N/A
17.12.2017 04:45 - 17.12.2017 05:00,N/A
17.12.2017 05:00 - 17.12.2017 05:15,N/A
17.12.2017 05:15 - 17.12.2017 05:30,N/A
17.12.2017 05:30 - 17.12.2017 05:45,N/A
17.12.2017 05:45 - 17.12.2017 06:00,N/A
17.12.2017 06:00 - 17.12.2017 06:15,N/A
17.12.2017 06:15 - 17.12.2017 06:30,N/A
17.12.2017 06:30 - 17.12.2017 06:45,N/A
17.12.2017 06:45 - 17.12.2017 07:00,N/A
17.12.2017 07:00 - 17.12.2017 07:15,N/A
17.12.2017 07:15 - 17.12.2017 07:30,N/A
17.12.2017 07:30 - 17.12.2017 07:45,N/A
17.12.2017 07:45 - 17.12.2017 08:00,N/A
17.12.2017 08:00 - 17.12.2017 08:15,N/A
17.12.2017 08:15 - 17.12.2017 08:30,N/A
17.12.2017 08:30 - 17.12.2017 08:45,N/A
17.12.2017 08:45 - 17.12.2017 09:00,N/A
17.12.2017 09:00 - 17.12.2017 09:15,N/A
17.12.2017 09:15 - 17.12.2017 09:30,N/A
17.12.2017 09:30 - 17.12.2017 09:45,N/A
17.12.2017 09:45 - 17.12.2017 10:00,N/A
17.12.2017 10:00 - 17.12.2017 10:15,N/A
17.12.2017 10:15 - 17.12.2017 10:30,N/A
17.12.2017 10:30 - 17.12.2017 10:45,N/A
17.12.2017 10:45 - 17.12.2017 11:00,N/A
17.12.2017 11:00 - 17.12.2017 11:15,N/A
17.12.2017 11:15 - 17.12.2017 11:30,N/A
17.12.2017 11:30 - 17.12.2017 11:45,N/A
17.12.2017 11:45 - 17.12.2017 12:00,N/A
17.12.2017 12:00 - 17.12.2017 12:15,N/A
17.12.2017 12:15 - 17.12.2017 12:30,N/A
17.12.2017 12:30 - 17.12.2017 12:45,N/A
17.12.2017 12:45 - 17.12.2017 13:00,N/A
17.12.2017 13:00 - 17.12.2017 13:15,N/A
17.12.2017 13:15 - 17.12.2017 13:30,N/A
17.12.2017 13:30 - 17.12.2017 13:45,N/A
17.12.2017 13:45 - 17.12.2017 14:00,N/A
17.12.2017 14:00 - 17.12.2017 14:15,N/A
17.12.2017 14:15 - 17.12.2017 14:30,N/A
17.12.2017 14:30 - 17.12.2017 14:45,N/A
17.12.2017 14:45 - 17.12.2017 15:00,N/A
17.12.2017 15:00 - 17.12.2017 15:15,N/A
17.12.2017 15:15 - 17.12.2017 15:30,N/A
17.12.2017 15:30 - 17.12.2017 15:45,N/A
17.12.2017 15:45 - 17.12.2017 16:00,N/A
17.12.2017 16:00 - 17.12.2017 16:15,N/A
17.12.2017 16:15 - 17.12.2017 16:30,N/A
17.12.2017 16:30 - 17.12.2017 16:45,N/A
17.12.2017 16:45 - 17.12.2017 17:00,N/A
17.12.2017 17:00 - 17.12.2017 17:15,N/A
17.12.2017 17:15 - 17.12.2017 17:30,N/A
17.12.2017 17:30 - 17.12.2017 17:45,N/A
17.12.2017 17:45 - 17.12.2017 18:00,N/A
17.12.2017 18:00 - 17.12.2017 18:15,N/A
17.12.2017 18:15 - 17.12.2017 18:30,N/A
17.12.2017 18:30 - 17.12.2017 18:45,N/A
17.12.2017 18:45 - 17.12.2017 19:00,N/A
17.12.2017 19:00 - 17.12.2017 19:15,N/A
17.12.2017 19:15 - 17.12.2017 19:30,N/A
17.12.2017 19:30 - 17.12.2017 19:45,N/A
17.12.2017 19:45 - 17.12.2017 20:00,N/A
17.12.2017 20:00 - 17.12.2017 20:15,N/A
17.12.2017 20:15 - 17.12.2017 20:30,N/A
17.12.2017 20:30 - 17.12.2017 20:45,N/A
17.12.2017 20:45 - 17.12.2017 21:00,N/A
17.12.2017 21:00 - 17.12.2017 21:15,N/A
17.12.2017 21:15 - 17.12.2017 21:30,N/A
17.12.2017 21:30 - 17.12.2017 21:45,N/A
17.12.2017 21:45 - 17.12.2017 22:00,N/A
17.12.2017 22:00 - 17.12.2017 22:15,N/A
17.12.2017 22:15 - 17.12.2017 22:30,N/A
17.12.2017 22:30 - 17.12.2017 22:45,N/A
17.12.2017 22:45 - 17.12.2017 23:00,N/A
17.12.2017 23:00 - 17.12.2017 23:15,N/A
17.12.2017 23:15 - 17.12.2017 23:30,N/A
17.12.2017 23:30 - 17.12.2017 23:45,N/A
17.12.2017 23:45 - 18.12.2017 00:00,N/A
18.12.2017 00:00 - 18.12.2017 00:15,N/A
18.12.2017 00:15 - 18.12.2017 00:30,N/A
18.12.2017 00:30 - 18.12.2017 00:45,N/A
18.12.2017 00:45 - 18.12.2017 01:00,N/A
18.12.2017 01:00 - 18.12.2017 01:15,N/A
18.12.2017 01:15 - 18.12.2017 01:30,N/A
18.12.2017 01:30 - 18.12.2017 01:45,N/A
18.12.2017 01:45 - 18.12.2017 02:00,N/A
18.12.2017 02:00 - 18.12.2017 02:15,N/A
18.12.2017 02:15 - 18.12.2017 02:30,N/A
18.12.2017 02:30 - 18.12.2017 02:45,N/A
18.12.2017 02:45 - 18.12.2017 03:00,N/A
18.12.2017 03:00 - 18.12.2017 03:15,N/A
18.12.2017 03:15 - 18.12.2017 03:30,N/A
18.12.2017 03:30 - 18.12.2017 03:45,N/A
18.12.2017 03:45 - 18.12.2017 04:00,N/A
18.12.2017 04:00 - 18.12.2017 04:15,N/A
18.12.2017 04:15 - 18.12.2017 04:30,N/A
18.12.2017 04:30 - 18.12.2017 04:45,N/A
18.12.2017 04:45 - 18.12.2017 05:00,N/A
18.12.2017 05:00 - 18.12.2017 05:15,N/A
18.12.2017 05:15 - 18.12.2017 05:30,N/A
18.12.2017 05:30 - 18.12.2017 05:45,N/A
18.12.2017 05:45 - 18.12.2017 06:00,N/A
18.12.2017 06:00 - 18.12.2017 06:15,N/A
18.12.2017 06:15 - 18.12.2017 06:30,N/A
18.12.2017 06:30 - 18.12.2017 06:45,N/A
18.12.2017 06:45 - 18.12.2017 07:00,N/A
